"plotID" "study" "latitude" "longitude" "plot_size" "year_baseline" "year_final" "time_resurvey" "sr_all_bl" "herb_cover" "dif_tree_cover" "soil_ph" "bl_prec_avg" "bl_tmx_avg" "bl_tmn_avg" "dif_prec_avg" "dif_tmx_avg" "dif_tmn_avg" "n_dep" "herb_dif_pd" "herb_lost_pd" "herb_gain_pd" "herb_lost_mpd_ses" "herb_lost_mntd_ses" "herb_gain_mpd_ses" "herb_gain_mntd_ses" "herb_dpw_ses" "herb_dnn_ses"
"459" "EU_015_55" "EU_015" 51.7787231152 -1.32579871073 100 1974 1999 25 10 0.984596295752365 -0.2 414.256866455078 643.140012931824 20.2733336766561 1.05000002955397 8.75999858379362 1.33999996185303 0.656666644662619 334.681536376953 155.648151 114.600563 270.248714 NA NA 0.813556926306604 0.885804380678294 0.797038840881234 0.409065662843954
"460" "EU_015_56" "EU_015" 51.7651620207 -1.31295909374 100 1974 1999 25 18 0.995207297277856 0.155 414.256866455078 643.140012931824 20.2733336766561 1.05000002955397 8.75999858379362 1.33999996185303 0.656666644662619 334.681536376953 -197.951724998 596.095067 398.143342002 0.296235432098834 -0.237091417906556 1.3887207127957 1.22298155896064 1.45596805568985 0.531133445838349
"461" "EU_015_57" "EU_015" 51.7669601021 -1.31293180726 100 1974 1999 25 30 0.917821674202828 0.0132 414.256866455078 643.140012931824 20.2733336766561 1.05000002955397 8.75999858379362 1.33999996185303 0.656666644662619 334.681536376953 -189.816506998 606.058206 416.241699002 -0.0730525806998322 -0.383095507321084 0.638043914679371 0.274433708096264 -0.191454132150173 -1.03028288045804
"462" "EU_015_58" "EU_015" 51.7642545061 -1.3115238295 100 1974 1999 25 21 0.971624708558463 0.0504 414.256866455078 643.140012931824 20.2733336766561 1.05000002955397 8.75999858379362 1.33999996185303 0.656666644662619 334.681536376953 521.531455 658.959933 1180.491388 1.07943683263435 1.22544676985142 0.271330430304646 1.00317120244771 0.651853915454627 1.44760145518986
"463" "EU_015_6" "EU_015" 51.7635296559 -1.34196407728 100 1974 1999 25 11 0.549919226223615 0.0332249999999999 429.912902832031 643.140012931824 20.2733336766561 1.05000002955397 8.75999858379362 1.33999996185303 0.656666644662619 334.681536376953 -50.932978 296.614247 245.681269 0.101804385610894 0.378846824847222 0.978186476351133 0.938826007640912 0.873095041147433 0.380737254338817
"464" "EU_015_63" "EU_015" 51.7660355854 -1.30859856111 100 1974 1999 25 17 0.902017028883509 -0.1544 414.256866455078 643.140012931824 20.2733336766561 1.05000002955397 8.75999858379362 1.33999996185303 0.656666644662619 334.681536376953 -88.83635 396.446472 307.610122 -0.880168259308182 -0.573933757758057 -0.0213169423393038 -0.997231085640499 0.699422275684149 0.588642991954134
"465" "EU_015_64" "EU_015" 51.7678336648 -1.30857110053 100 1974 1999 25 16 0.848170483613945 -0.28512 414.256866455078 643.140012931824 20.2733336766561 1.05000002955397 8.75999858379362 1.33999996185303 0.656666644662619 334.681536376953 -225.421417 530.839396 305.417979 -0.234090160055675 0.383284215338146 0.787459786180282 0.86381219862711 -0.00839901626215641 -0.0028349364695945
"466" "EU_015_65" "EU_015" 51.7642545061 -1.3115238295 100 1974 1999 25 16 0.890848174793714 -0.8 414.256866455078 643.140012931824 20.2733336766561 1.05000002955397 8.75999858379362 1.33999996185303 0.656666644662619 334.681536376953 199.265388 475.564607 674.829995 -0.737718284141427 -0.472175195432753 0.729641702940614 -0.343091327181927 1.37308520954862 1.53545274364101
"467" "EU_015_66" "EU_015" 51.7660525873 -1.31149648689 100 1974 1999 25 12 0.639962295809164 -0.4425 414.256866455078 643.140012931824 20.2733336766561 1.05000002955397 8.75999858379362 1.33999996185303 0.656666644662619 334.681536376953 445.103025 0 445.103025 NA NA -1.10490884499357 -1.71335309952029 NA NA
"468" "EU_015_67" "EU_015" 51.763346974 -1.31008862282 100 1974 1999 25 6 0.86792186368 -0.1425 414.256866455078 643.140012931824 20.2733336766561 1.05000002955397 8.75999858379362 1.33999996185303 0.656666644662619 334.681536376953 445.691641 89.7510679999999 535.442709 NA NA -2.00581925722075 -1.40234076382935 1.18239388620023 0.755333952321265
"469" "EU_015_68" "EU_015" 51.7687412151 -1.31000641804 100 1974 1999 25 13 0.835807303046489 -0.24 414.256866455078 643.140012931824 20.2733336766561 1.05000002955397 8.75999858379362 1.33999996185303 0.656666644662619 334.681536376953 -525.43349 653.666087 128.232597 -0.392072188043561 0.381112147374299 -3.40955920588278 -2.87833979504607 2.46271653968475 2.22717537810157
"470" "EU_015_69" "EU_015" 51.7642375053 -1.30862601883 100 1974 1999 25 18 0.971976610874808 -0.0405 414.256866455078 643.140012931824 20.2733336766561 1.05000002955397 8.75999858379362 1.33999996185303 0.656666644662619 334.681536376953 -90.4979349999999 472.141918 381.643983 0.378561733602734 -0.400087638888288 0.927353439709929 0.0160165780679752 0.693799790824692 -0.815738081256699
"471" "EU_015_7" "EU_015" 51.7653277485 -1.34193794468 100 1974 1999 25 28 0.994247539075808 -0.02 429.912902832031 643.140012931824 20.2733336766561 1.05000002955397 8.75999858379362 1.33999996185303 0.656666644662619 334.681536376953 -878.926328 965.710348 86.7840200000001 -0.121624399760345 0.190055965003252 -1.67436711845071 -2.44611233282614 0.270118476541013 -0.061969125635333
"472" "EU_015_70" "EU_015" 51.7660355854 -1.30859856111 100 1974 1999 25 6 0.431611797125 -0.17 414.256866455078 643.140012931824 20.2733336766561 1.05000002955397 8.75999858379362 1.33999996185303 0.656666644662619 334.681536376953 853.795851 222.526975 1076.322826 0.141889059005934 0.141889059005934 -0.595458381143437 -0.662013463192191 1.27025933145683 1.20809753889711
"473" "EU_015_71" "EU_015" 51.7678336648 -1.30857110053 100 1974 1999 25 13 0.58341955148634 0.016 414.256866455078 643.140012931824 20.2733336766561 1.05000002955397 8.75999858379362 1.33999996185303 0.656666644662619 334.681536376953 -215.694304 615.593269 399.898965 -0.703582017602532 0.629070590722923 -2.3430244204125 -1.69179490843144 1.39323457808476 0.39331998257643
"474" "EU_015_8" "EU_015" 51.7707220229 -1.34185953055 100 1974 1999 25 14 0.888454898011853 0.042 429.912902832031 643.140012931824 20.2733336766561 1.05000002955397 8.75999858379362 1.33999996185303 0.656666644662619 334.681536376953 25.384519 439.039355 464.423874 0.480992697121149 0.49314910488664 0.49277114880319 -0.269510076349536 1.10858139853436 0.203615333907257
"91" "EU_006_1" "EU_006" 50.807136 4.72297 200 1954 2000 46 15 0.587147296245985 0.128044 215.458770751953 834.970013999939 23.1800004323324 -0.28333333581686 -23.0699963092803 0.093333307902018 0.940000016987324 650.322805786133 752.048192 62.8561319999999 814.904324 -3.69458278882699 -3.69458278882699 0.212846021365811 -0.321252365575182 1.05923004946449 1.16779423465844
"92" "EU_006_10" "EU_006" 50.799868 4.712841 200 1954 2000 46 19 0.865526192794501 0.3952 208.635848999023 834.970013999939 23.1800004323324 -0.28333333581686 -23.0699963092803 0.093333307902018 0.940000016987324 593.744584960937 1094.434996 0 1094.434996 NA NA 0.547619485788133 0.0646290428353763 NA NA
"93" "EU_006_11" "EU_006" 50.800354 4.714831 200 1954 2000 46 24 0.833144809025976 0.136509 208.635848999023 834.970013999939 23.1800004323324 -0.28333333581686 -23.0699963092803 0.093333307902018 0.940000016987324 650.322805786133 382.490461 206.812564 589.303025 0.809918620663035 0.727771113346238 0.953028718192722 0.847038947549629 0.300504080499346 -0.393808490265112
"94" "EU_006_12" "EU_006" 50.797491 4.716072 200 1954 2000 46 22 0.836411627830561 0.0873364988799999 208.635848999023 834.970013999939 23.1800004323324 -0.28333333581686 -23.0699963092803 0.093333307902018 0.940000016987324 593.744584960937 648.954835 321.536099 970.490934 0.195200821411795 0.55602497062148 -1.4796008644056 -0.436357077405533 2.30620727575718 0.987472266509347
"95" "EU_006_13" "EU_006" 50.795898 4.7143 150 1954 2000 46 29 0.854261737167491 0.3064 208.635848999023 834.970013999939 23.1800004323324 -0.28333333581686 -23.0699963092803 0.093333307902018 0.940000016987324 593.744584960937 43.9626619999999 310.708956 354.671618 -0.460684697539834 -0.0786208417478414 0.0450087317225215 -0.276080901921428 0.383543564374488 1.13870721694249
"96" "EU_006_15" "EU_006" 50.801957 4.718562 150 1954 2000 46 45 0.914580197023324 0.184992 208.635848999023 834.970013999939 23.1800004323324 -0.28333333581686 -23.0699963092803 0.093333307902018 0.940000016987324 650.322805786133 -733.442044 1225.897717 492.455673 0.631448834761842 1.36233228741956 0.00155365954074516 -1.11847973274973 -0.058577836865012 -0.104016659469166
"97" "EU_006_17" "EU_006" 50.800068 4.722107 150 1954 2000 46 25 0.745813906355141 0.457392 208.635848999023 834.970013999939 23.1800004323324 -0.28333333581686 -23.0699963092803 0.093333307902018 0.940000016987324 650.322805786133 197.954163 415.507518 613.461681 1.06412101759397 0.942642863157661 -1.24726982785235 -0.372291686781139 0.974834081380293 0.444999844988091
"98" "EU_006_18" "EU_006" 50.800083 4.693261 150 1954 2000 46 22 0.645616971242958 -0.29448 256.791015625 834.970013999939 23.1800004323324 -0.28333333581686 -23.0699963092803 0.093333307902018 0.940000016987324 731.010478515625 138.824455 500.928288 639.752743 0.88172378378405 0.360963661194362 1.04613809820326 1.14866220236963 1.13724671283338 0.809662073069487
"99" "EU_006_19" "EU_006" 50.804026 4.731139 150 1954 2000 46 33 0.848534163157713 0.2592 215.458770751953 834.970013999939 23.1800004323324 -0.28333333581686 -23.0699963092803 0.093333307902018 0.940000016987324 650.322805786133 33.5043749999998 681.05953 714.563905 -0.595369660978527 -1.33796891179632 -2.36546499109569 -1.45535431288442 2.22949113422552 3.27595049526488
"100" "EU_006_20" "EU_006" 50.796623 4.717452 200 1954 2000 46 20 0.907890546065298 0.2372 208.635848999023 834.970013999939 23.1800004323324 -0.28333333581686 -23.0699963092803 0.093333307902018 0.940000016987324 593.744584960937 892.599872 116.876807 1009.476679 NA NA -0.744753584006449 0.675131994998092 1.73248216294247 1.40405730878788
"101" "EU_006_21" "EU_006" 50.795857 4.665486 100 1954 2000 46 24 0.774648493849274 0.136506344 256.791015625 834.970013999939 23.1800004323324 -0.28333333581686 -23.0699963092803 0.093333307902018 0.940000016987324 625.44528137207 764.340879 312.774539 1077.115418 -0.527160042915732 -2.25278908488302 1.26212352672662 0.487841038946449 0.327910529302252 -0.0508820701238899
"102" "EU_006_3" "EU_006" 50.802696 4.716659 150 1954 2000 46 29 0.866123765960699 0.0768 215.458770751953 834.970013999939 23.1800004323324 -0.28333333581686 -23.0699963092803 0.093333307902018 0.940000016987324 650.322805786133 162.387131 349.113093 511.500224 0.128328645036337 -0.13381791821915 -0.256508869610121 -1.70487267846792 -1.04153426430556 -1.21798368933691
"103" "EU_006_4" "EU_006" 50.802855 4.717785 200 1954 2000 46 24 0.822054486591498 0.356576 215.458770751953 834.970013999939 23.1800004323324 -0.28333333581686 -23.0699963092803 0.093333307902018 0.940000016987324 650.322805786133 253.896831 718.966789 972.86362 -1.6249868971626 -0.161010334264487 0.330417930940525 -0.167212969041587 0.0261130037200206 0.925657532084506
"104" "EU_006_5" "EU_006" 50.792211 4.703915 150 1954 2000 46 24 0.802960655971555 0.20992 208.635848999023 834.970013999939 23.1800004323324 -0.28333333581686 -23.0699963092803 0.093333307902018 0.940000016987324 593.744584960937 563.34363 270.083419 833.427049 -0.348606883671399 -1.10008952291883 -0.122668197671579 -1.53948699234772 0.370682925915812 -1.0682516796318
"105" "EU_006_6" "EU_006" 50.790866 4.702301 200 1954 2000 46 26 0.891878409388807 0.10504 256.791015625 834.970013999939 23.1800004323324 -0.28333333581686 -23.0699963092803 0.093333307902018 0.940000016987324 593.744584960937 846.884243 225.298597 1072.18284 -0.409652208755298 -1.10076875957551 -1.36641058185494 -0.0510978394522177 -0.324784414319067 0.358861471663117
"106" "EU_006_7" "EU_006" 50.796673 4.683194 175 1954 2000 46 24 0.820247875226878 0.45169525 256.791015625 834.970013999939 23.1800004323324 -0.28333333581686 -23.0699963092803 0.093333307902018 0.940000016987324 625.44528137207 84.7550649999998 393.980197 478.735262 -0.535013529975488 -1.58819858722122 -0.399226606399894 -0.564513393137838 1.23849335783088 0.793868478658413
"107" "EU_006_8" "EU_006" 50.799383 4.680715 125 1954 2000 46 20 0.896166681467726 0.1343 256.791015625 834.970013999939 23.1800004323324 -0.28333333581686 -23.0699963092803 0.093333307902018 0.940000016987324 625.44528137207 69.0349250000002 288.74869 357.783615 1.277387183572 1.05855709401391 0.576729527598772 -0.170866257855575 0.211816671704543 -0.623257013046463
"108" "EU_006_9" "EU_006" 50.796647 4.675528 200 1954 2000 46 15 0.820438512958702 -0.08412288 256.791015625 834.970013999939 23.1800004323324 -0.28333333581686 -23.0699963092803 0.093333307902018 0.940000016987324 625.44528137207 771.887121 209.072398 980.959519 -1.8912785407723 -2.81223456319597 -1.03077453448539 -0.906729637107491 1.36166480192619 1.30007675711945
"475" "EU_016_1" "EU_016" 51.52949451 10.04805017 400 1980 2001 21 26 0.6767485764543 -0.0150000000000001 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 19.7553599999997 329.668215 349.423575 0.726195539186184 0.833062428418828 1.36793097395883 1.12723969139152 0.443255003788704 -0.362346270658863
"476" "EU_016_10" "EU_016" 51.52975513 10.04802541 200 1980 2001 21 36 0.826500102608783 -0.0102394206250001 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 75.2696179999998 248.341338 323.610956 -1.44798461396416 -1.31454164436317 -0.490304617511239 0.128466254049543 1.09791681145987 1.56424055159398
"477" "EU_016_11" "EU_016" 51.5297577 10.04804192 200 1980 2001 21 19 0.936986560125965 0.51875 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 249.460707 258.219393 507.6801 1.09661990016878 1.09646527562977 1.15950874504653 1.48376390680406 0.156936183871901 -0.833982720024898
"478" "EU_016_12" "EU_016" 51.5297577 10.04805636 150 1980 2001 21 23 0.835532952758772 0.00374999999999992 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 274.957462 198.7787 473.736162 -0.353533373552271 0.43049886772996 0.00961821724468241 -1.00413607155392 1.5493666025224 1.25099886837792
"479" "EU_016_13" "EU_016" 51.52974807 10.04806049 150 1980 2001 21 28 0.915034610011522 0.23875 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 226.057164 381.214989 607.272153 -0.390662793154079 -0.745968193796721 -0.266723484152654 -0.966704508399592 1.08794624469784 0.533543047830584
"480" "EU_016_14" "EU_016" 51.52974807 10.04804398 300 1980 2001 21 41 0.817906514338106 -0.010861295625 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 -285.626113 618.336745 332.710632 -0.226967514468986 1.18551565449238 0.959072594543743 0.942630890521833 1.80172535659368 1.25523905112255
"481" "EU_016_15" "EU_016" 51.52974807 10.04802747 150 1980 2001 21 33 0.775717084315676 -0.00797556249999998 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 -68.8204660000001 179.968474 111.148008 1.23613874640664 0.979056098995026 NA NA 0.604960343571172 0.604960343571172
"482" "EU_016_16" "EU_016" 51.52974358 10.04802747 200 1980 2001 21 28 0.783576158621349 0.1879375 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 129.324318 124.955771 254.280089 0.123222186514295 0.123222186514296 0.966106995933446 0.69283754349844 0.707921488036992 0.439737559519817
"483" "EU_016_17" "EU_016" 51.52974936 10.04801716 150 1980 2001 21 27 0.656444443037836 -0.0217792281250001 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 -364.146848 669.155297 305.008449 1.03439612719683 0.299271948089656 0.573930784052546 0.760024366584011 1.22080210950582 0.933416194878432
"484" "EU_016_18" "EU_016" 51.52972493 10.04801716 225 1980 2001 21 24 0.787491408064641 0.017641875 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 -89.7340729999999 367.020539 277.286466 0.804574972734736 0.844535169199465 -0.221556218248456 -0.928590391609842 0.758678283484472 0.668322650263026
"485" "EU_016_19" "EU_016" 51.52972751 10.04802541 200 1980 2001 21 24 0.934370182054293 -0.023771625 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 -415.202333 686.207995 271.005662 0.973843144016832 0.900384892980589 0.645933006325457 0.853934655811511 0.630067759484472 0.408325440810791
"486" "EU_016_2" "EU_016" 51.52976283 10.0480316 300 1980 2001 21 37 0.644590454613203 -0.00312499999999993 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 -107.494888 444.222223 336.727335 0.490999194821612 0.073813889953007 -1.17183316970934 -0.787060190688973 -0.189397781478138 0.981753575505328
"487" "EU_016_20" "EU_016" 51.5297333 10.04802541 200 1980 2001 21 27 0.953889135170687 -0.1863915625 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 366.369811 175.014017 541.383828 0.301370648431517 -0.481880678962945 1.05278780566403 0.386081783575956 0.935430151493901 0.722741317373272
"488" "EU_016_21" "EU_016" 51.52972944 10.04805224 200 1980 2001 21 24 0.758702744110104 0 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 68.7866129999998 356.316904 425.103517 0.999200279223725 0.83943918060785 0.548376212402049 0.857377109784092 1.00497224318393 1.1358098572487
"489" "EU_016_22" "EU_016" 51.52972944 10.04804398 200 1980 2001 21 23 0.823021303451222 0 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 124.945219 442.409284 567.354503 1.11322521507863 1.24852986314962 0.954770362484795 1.05358965534604 0.600168875139427 0.287671086956662
"490" "EU_016_23" "EU_016" 51.52973523 10.0480089 150 1980 2001 21 22 0.695912892527874 -0.00374999999999992 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 187.139972 93.7302119999999 280.870184 NA NA 0.0420081146944869 0.604444537483788 -0.328723680533573 -0.156070823250756
"491" "EU_016_24" "EU_016" 51.52973844 10.04800271 225 1980 2001 21 28 0.721615378421499 0.24431875 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 -30.2118910000004 372.327501 342.11561 0.69857399909917 1.05184925470418 0.800034785762292 0.393994681303082 0.89659651621735 0.82432446052345
"492" "EU_016_25" "EU_016" 51.52973844 10.0480316 225 1980 2001 21 27 0.842058306208353 0.19375 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 -78.5274489999997 280.097004 201.569555 0.972735290254611 1.07697412824112 -0.171699101029124 -0.171699101029125 -0.0337703664415948 0.405564574854349
"493" "EU_016_26" "EU_016" 51.52973715 10.04804192 225 1980 2001 21 24 0.574793493241591 -0.000624999999999987 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 340.72193 186.607939 527.329869 0.53406127374302 0.033644178589688 -0.175307617929203 0.387186183946903 1.47240675618929 1.66242043258371
"494" "EU_016_27" "EU_016" 51.52976155 10.04804398 225 1980 2001 21 31 0.892665461329601 0.1975 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 112.583424 445.591154 558.174578 0.63687428531061 -0.136073258718469 0.542971535775568 0.110530347980473 0.658590495331629 0.290627295149689
"495" "EU_016_28" "EU_016" 51.52975385 10.04800478 225 1980 2001 21 27 0.81567297932023 -0.00738749999999999 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 388.708003 73.2568160000001 461.964819 -0.103247989625013 -0.103247989625013 -1.14991184013582 -0.092816872832024 0.121874123886711 0.796036623157866
"496" "EU_016_29" "EU_016" 51.52975385 10.04804708 225 1980 2001 21 32 0.665661300299346 0.00374999999999992 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 -183.967319 402.633645 218.666326 -0.802478682879962 -0.460539578163437 0.156921860645165 -0.1173324005989 0.261632214805715 0.715775238872091
"497" "EU_016_3" "EU_016" 51.52976283 10.04802128 150 1980 2001 21 23 0.706510328223277 0 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 90.8825320000001 158.69309 249.575622 0.492037527141931 0.492037527141931 1.07318245407231 0.958757891363472 -0.0760843816776901 -0.686006331896806
"498" "EU_016_30" "EU_016" 51.52974936 10.0480316 100 1980 2001 21 27 0.705663575725034 0.0150000000000001 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 51.92787 468.345805 520.273675 0.635344174025508 1.47614007158255 0.11583195313295 -0.458917469990045 1.65627852103767 1.3309260906168
"499" "EU_016_31" "EU_016" 51.52974486 10.04799446 225 1980 2001 21 28 0.689516028494582 0.19810625 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 175.909282 148.14744 324.056722 0.944750078307406 0.63505560714083 -0.1059705454961 0.386126436220238 1.09837021928472 1.35714299562748
"500" "EU_016_32" "EU_016" 51.52974486 10.04800271 225 1980 2001 21 28 0.793797042141861 -0.0748124999999999 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 423.770642 104.476006 528.246648 0.126315104856392 0.126315104856392 0.595821851529036 0.688828536006994 -0.98593594180044 -1.16012861994532
"501" "EU_016_33" "EU_016" 51.52974486 10.0480089 225 1980 2001 21 24 0.778636883400668 0 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 311.065588 11.3603089999997 322.425897 NA NA 0.120314178448326 0.399874948918856 -0.149644926684132 0.26848917529458
"502" "EU_016_34" "EU_016" 51.52974165 10.04806049 150 1980 2001 21 30 0.905471317546662 0 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 125.964164 459.528538 585.492702 1.61587144424546 1.58736740644103 0.39279190632347 -0.0929965092924953 1.60935457612382 1.16821047428056
"503" "EU_016_35" "EU_016" 51.52974037 10.04804192 225 1980 2001 21 23 0.867182130040401 0 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 84.2635909999999 163.117249 247.38084 0.410029597998567 0.39215993997661 0.584072802585375 0.747781599485482 1.15729493686783 1.25005116826823
"504" "EU_016_36" "EU_016" 51.52974165 10.04800271 225 1980 2001 21 31 0.854052197845491 0.00373125000000007 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 -301.603079 474.011833 172.408754 0.933907357230851 1.49406899656266 0.802243964265414 0.741848076804636 -0.0907995582838776 -0.610946510465204
"505" "EU_016_37" "EU_016" 51.52973523 10.0480347 225 1980 2001 21 32 0.894003097791423 0.00303124999999993 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 -216.632108 329.689361 113.057253 1.11649919743244 1.15370809914804 -0.089922052959416 -0.089922052959416 0.322649771899139 0.644274066245888
"506" "EU_016_38" "EU_016" 51.52974037 10.04802128 150 1980 2001 21 17 0.797099101696796 0.0150000000000001 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 -290.313986 505.720052 215.406066 0.64189665625212 0.81247343840227 -0.0026869579793137 -0.0026869579793137 0.169875212692997 0.570519164305516
"507" "EU_016_39" "EU_016" 51.5297333 10.04799446 100 1980 2001 21 34 0.866772583839777 0.00363750000000007 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 -401.395077 529.717348 128.322271 1.44344916751696 1.70402196221615 0.662445482187665 0.662445482187665 0.234342996386264 -0.326864383539399
"508" "EU_016_4" "EU_016" 51.52972944 10.0479924 225 1980 2001 21 26 0.614764282867187 0.00738749999999999 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 33.715921 237.378547 271.094468 -0.0928844579305093 0.138311298551359 1.04810378254586 0.659676057683676 0.912701787358939 0.516401566914511
"509" "EU_016_40" "EU_016" 51.5297333 10.04801406 150 1980 2001 21 23 0.721862830899161 -0.00363750000000007 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 2.61584300000004 330.36633 332.982173 0.517664855994804 0.824853038862006 0.806076320029951 0.883388263271127 0.526161162777092 0.601889092779981
"510" "EU_016_41" "EU_016" 51.52973715 10.04804708 225 1980 2001 21 16 0.930610316810442 0.251875 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 265.038095 169.810578 434.848673 -0.276383900647173 -0.276383900647173 -0.0801820216691203 0.472291296742099 1.67605796765351 1.44634640278837
"511" "EU_016_42" "EU_016" 51.5297333 10.04801716 225 1980 2001 21 12 0.786010118581255 0.113125 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 764.903132 0 764.903132 NA NA 0.308933188722881 1.00929252107126 NA NA
"512" "EU_016_5" "EU_016" 51.52975962 10.04800478 225 1980 2001 21 24 0.835205060235948 -0.0187028125000001 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 415.483498 101.974213 517.457711 0.484399459402796 0.484399459402796 1.2871845717598 1.26005090411117 0.695995661854486 0.287324217437502
"513" "EU_016_6" "EU_016" 51.52975962 10.04801406 200 1980 2001 21 26 0.759920335088315 -0.00574812499999999 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 143.2443 174.335115 317.579415 -1.22698058733169 -1.75062989930994 -0.0118418040108068 0.201871970503539 0.604229947547961 0.699311124497022
"514" "EU_016_7" "EU_016" 51.5297577 10.04802541 200 1980 2001 21 27 0.832587437994077 0 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 -77.6707179999999 552.014779 474.344061 0.307897290410443 -0.395236497959247 0.212167658326785 -0.166206980448983 1.18313368399073 0.695241670652048
"515" "EU_016_8" "EU_016" 51.52975962 10.0480089 100 1980 2001 21 26 0.932314410533988 0 394.617980957031 815.590015220642 20.9566670735677 -2.12666668196519 90.9099969387055 0.616666666666667 0.619999994089206 290.660389862061 113.224854 343.782959 457.007813 0.938893233013149 0.916783911991135 -0.223842892603963 0.0203209995606605 1.00910375487047 1.36437100220876
