"Node" "SR_all" "SR_mis" "Obs" "Mean_Exp" "SD_Exp" "P_value"
"613" 1730 61 61 0.136040539980145 -0.0703724413332281 0.0823593766756195 0.00800800800800801
"614" 1731 53 53 0.112845350623499 -0.0705107358471702 0.0897734552111265 0.049049049049049
"615" 1732 44 44 0.108171567317555 -0.0688564472631397 0.0990231774439452 0.0850850850850851
"616" 1733 43 43 0.0874313712086609 -0.0693581509227682 0.100491392300469 0.127127127127127
"617" 1734 42 42 0.0954654514755337 -0.0696941467285727 0.101619284364396 0.102102102102102
"618" 1735 15 15 0.170734344403753 -0.0737526702955898 0.166026078590695 0.141141141141141
"619" 1736 14 14 0.254358226146879 -0.0745786753711267 0.172292817842751 0.0530530530530531
"620" 1737 12 12 0.296751263838025 -0.0723319218191415 0.183342952473875 0.046046046046046
"621" 1738 11 11 0.306294031285318 -0.073422501865935 0.193234047649548 0.046046046046046
"622" 1739 9 9 0.310031886190827 -0.0699486638005001 0.2069016574413 0.0610610610610611
"623" 1740 7 7 0.684326710816777 -0.0715644399364447 0.235650729348849 0.002002002002002
"624" 1741 5 5 0.733333333333333 -0.0721994280713687 0.285806523306632 0.004004004004004
"625" 1742 4 4 0.666666666666667 -0.0726296564356061 0.323561073856502 0.025025025025025
"626" 1743 3 3 0.555555555555556 -0.0607516649658299 0.382975318487765 0.101101101101101
"627" 1744 2 2 0.333333333333333 -0.0656683395573257 0.467722366843507 0.441441441441441
"628" 1745 2 2 0.561810154525387 -0.0699769695991347 0.45543943713342 0.16016016016016
"629" 1746 2 2 -1 -0.0642934473246942 0.440918355871782 0.021021021021021
"630" 1747 2 2 0.289473684210526 -0.0890547731603921 0.455583655788474 0.442442442442442
"631" 1748 2 2 0 -0.0880591966830379 0.458912465344896 0.818818818818819
"632" 1749 27 27 0.053649399848745 -0.0674394114135632 0.124657813405571 0.332332332332332
"633" 1750 26 26 0.0172512998429275 -0.0681406076691448 0.126829670304739 0.502502502502503
"634" 1751 24 24 0.0811889081631715 -0.0669951360632953 0.130434383750447 0.257257257257257
"635" 1752 7 7 0.181776556776557 -0.0644867905674745 0.247835681611809 0.327327327327327
"636" 1753 3 3 0.41025641025641 -0.0493955236514856 0.366636242446833 0.214214214214214
"637" 1754 2 2 0.115384615384615 -0.0557744793784139 0.461313292894383 0.726726726726727
"638" 1755 4 4 0.0104166666666667 -0.0758052407544662 0.319858945119283 0.80980980980981
"639" 1756 3 3 0.347222222222222 -0.0769575054984393 0.368563223152087 0.26026026026026
"640" 1757 2 2 0.0208333333333335 -0.0914562918939299 0.448747563527393 0.790790790790791
"641" 1758 17 17 0.0397704646164834 -0.0680279842086332 0.154563242084484 0.502502502502503
"642" 1759 11 11 0.19782708168002 -0.0751836258126542 0.184947854744066 0.143143143143143
"643" 1760 7 7 0.063154812698392 -0.0748557339011157 0.240711266311364 0.566566566566567
"644" 1761 5 5 -0.00854445904319566 -0.0826756103673962 0.278755589073043 0.807807807807808
"645" 1762 4 4 -0.0141052313382412 -0.0807012334989607 0.3064968892848 0.843843843843844
"646" 1763 3 3 0.00061050061050046 -0.0827558744155732 0.359566792318288 0.827827827827828
"647" 1764 2 2 -0.178571428571429 -0.0818828082644807 0.440834291210669 0.803803803803804
"648" 1765 2 2 0.242402992052361 -0.0553060427354144 0.454023597267386 0.523523523523523
"649" 1766 6 6 -0.25 -0.0549093079345949 0.266594620974158 0.459459459459459
"650" 1767 5 5 -0.5 -0.0514558639323726 0.294540964673157 0.134134134134134
"651" 1768 4 4 -0.375 -0.0591937390719998 0.333679930325624 0.335335335335335
"652" 1769 3 3 -0.833333333333333 -0.0530132288883619 0.382441459671843 0.03003003003003
"653" 1770 2 2 -0.75 -0.0426631775112467 0.466744275980672 0.12012012012012
"654" 1771 2 2 -0.75 -0.0818862669393387 0.470360895951382 0.156156156156156
"655" 1772 9 9 0.135694957897003 -0.0785983689246527 0.21417738544112 0.32032032032032
"656" 1773 7 7 0.0770902253104701 -0.0753118061889955 0.247736847296425 0.54954954954955
"657" 1774 6 6 0.256605262862215 -0.0725418887122973 0.266182605936399 0.217217217217217
"658" 1775 2 2 0.333333333333333 -0.0510226411787661 0.462911683410522 0.45045045045045
"659" 1776 4 4 0.218241227626656 -0.0833015124790629 0.329675454129182 0.376376376376376
"660" 1777 2 2 0.436482455253312 -0.0840698815761136 0.447669848795341 0.269269269269269
"661" 1778 2 2 0.340811521949868 -0.0901013384994531 0.443520887725676 0.349349349349349
"662" 1779 8 8 0.289708669467928 -0.0694562401783618 0.234797700421682 0.133133133133133
"663" 1780 2 2 0.233870967741935 -0.0718845390542612 0.456189979679605 0.544544544544545
"664" 1781 6 6 0.308321236709925 -0.0686468072197286 0.269895408602617 0.169169169169169
"665" 1782 5 5 0.16998548405191 -0.0654424120177705 0.294350904374423 0.468468468468468
"666" 1783 4 4 0.163424442896936 -0.0653506485451246 0.32507316421364 0.488488488488488
"667" 1784 2 2 0.201848885793872 -0.0773842635942911 0.448906179016535 0.576576576576577
"668" 1785 2 2 0.125 -0.053317033495958 0.456652497410651 0.696696696696697
"669" 1786 22 22 0.333800396410669 -0.0723664848738748 0.133193335423224 0.004004004004004
"670" 1787 15 15 0.362976297063507 -0.075242279482384 0.164047079707267 0.00700700700700701
"671" 1788 12 12 0.268761021735888 -0.0712632909057724 0.188076328799267 0.0780780780780781
"672" 1789 9 9 0.213685033964138 -0.0707977853911691 0.216093894766598 0.187187187187187
"673" 1790 8 8 0.115395663209655 -0.0727931526125757 0.230119010014618 0.426426426426426
"674" 1791 5 5 0.352138915936384 -0.0707731154926779 0.289204664869187 0.15015015015015
"675" 1792 4 4 0.390173644920481 -0.0719068431465419 0.321227946771719 0.145145145145145
"676" 1793 3 3 0.366385372714487 -0.0681266160885864 0.368961536254353 0.236236236236236
"677" 1794 2 2 0.382911392405063 -0.0716514071588489 0.451648953098352 0.347347347347347
"678" 1795 3 3 0.433988985051141 -0.072659807449582 0.365580911287666 0.162162162162162
"679" 1796 3 3 0.739837398373984 -0.0911582337888305 0.374428746823069 0.021021021021021
"680" 1797 2 2 0.609756097560975 -0.0860419987916856 0.451595608006965 0.113113113113113
"681" 1798 7 7 0.271280609297445 -0.066204067855641 0.239438458084113 0.17017017017017
"682" 1799 6 6 0.149827377513686 -0.0626909281127852 0.262566422586376 0.429429429429429
"683" 1800 4 4 -0.0386904761904762 -0.0596301515072172 0.314744283706856 0.944944944944945
"684" 1801 2 2 -0.380952380952381 -0.0438387853948461 0.44627564863695 0.478478478478478
"685" 1802 2 2 0.303571428571428 -0.0754215176195883 0.454449296599588 0.447447447447447
"686" 1803 18 18 -0.165740659855634 -0.0629209243993901 0.142569399906588 0.465465465465465
"687" 1804 7 7 -0.117584745762712 -0.0583160772649411 0.245474320344397 0.810810810810811
"688" 1805 5 5 -0.1 -0.0555358996658536 0.281465164587332 0.876876876876877
"689" 1806 4 4 -0.375 -0.0558404118438856 0.315099206021799 0.3003003003003
"690" 1807 3 3 -0.166666666666667 -0.0598610426526721 0.374740163950391 0.781781781781782
"691" 1808 2 2 -0.75 -0.0489313991851193 0.454611584491394 0.119119119119119
"692" 1809 2 2 -0.161546610169492 -0.0652665212626599 0.466565779874787 0.820820820820821
"693" 1810 11 11 -0.196385332460221 -0.0658512816667667 0.186068399749625 0.475475475475475
"694" 1811 6 6 -0.286195286195286 -0.0608967962115015 0.258448097272392 0.385385385385385
"695" 1812 3 3 -1 -0.0650605612907888 0.372524554047766 0.00600600600600601
"696" 1813 2 2 -1 -0.0711870404445279 0.460040840577449 0.03003003003003
"697" 1814 3 3 0.427609427609428 -0.0567330311322141 0.361708119642906 0.178178178178178
"698" 1815 2 2 0.141414141414142 -0.0534838608132901 0.434460324246398 0.697697697697698
"699" 1816 5 5 -0.088613387978142 -0.0717966642130849 0.282673612125498 0.958958958958959
"700" 1817 3 3 -0.005327868852459 -0.0625627352878831 0.372610425942523 0.892892892892893
"701" 1818 2 2 -0.2375 -0.0530549795300055 0.466251386852387 0.702702702702703
"702" 1819 2 2 -0.213541666666667 -0.0856475576008876 0.447617281807585 0.755755755755756
"703" 1820 53 53 -0.193792834046251 -0.0624840868491532 0.0880360755602564 0.138138138138138
"704" 1821 46 46 -0.312727026144567 -0.0624199259559299 0.0950782121612345 0.00900900900900901
"705" 1822 45 45 -0.341898737836669 -0.0626173072934281 0.0958617860895356 0.00700700700700701
"706" 1823 36 36 -0.357738472905452 -0.0640575694171704 0.106905838818156 0.005005005005005
"707" 1824 31 31 -0.352590618146042 -0.0648364056731013 0.116151560647842 0.014014014014014
"708" 1825 28 28 -0.365698489908592 -0.0665273723958468 0.12080523240226 0.016016016016016
"709" 1826 23 23 -0.364939048760043 -0.0650948723675727 0.131657226662887 0.02002002002002
"710" 1827 13 13 -0.416631325241787 -0.0595884172900965 0.172985064649778 0.044044044044044
"711" 1828 8 8 -0.392868909616664 -0.0667928995877612 0.227627749230375 0.162162162162162
"712" 1829 7 7 -0.306135896704759 -0.0601500738213838 0.243922357253704 0.322322322322322
"713" 1830 6 6 -0.357158546155552 -0.0631030083008111 0.263520409355315 0.253253253253253
"714" 1831 4 4 -0.174626708122217 -0.0545508215184964 0.33157767756545 0.736736736736737
"715" 1832 2 2 -0.0144230769230768 -0.0433368678995907 0.459686480940603 0.958958958958959
"716" 1833 2 2 -0.334830339321357 -0.0657647751374022 0.457619788081351 0.575575575575576
"717" 1834 2 2 -0.722222222222222 -0.0802073818654403 0.453682942086063 0.15015015015015
"718" 1835 2 2 -0.221538461538461 -0.0751235018116573 0.448662304948999 0.736736736736737
"719" 1836 10 10 -0.297739089333776 -0.0722532639682917 0.203907852887037 0.271271271271271
"720" 1837 5 5 -0.14478021978022 -0.0776112022839289 0.280286802671261 0.812812812812813
"721" 1838 4 4 -0.0559752747252748 -0.0840245378640432 0.306838542275892 0.924924924924925
"722" 1839 3 3 -0.128205128205128 -0.0833033298209372 0.357576534848458 0.907907907907908
"723" 1840 2 2 -0.692307692307693 -0.0832726189056596 0.437635759594744 0.165165165165165
"724" 1841 5 5 -0.450697958887333 -0.0668953256526545 0.29114970923404 0.2002002002002
"725" 1842 3 3 -0.350828256437012 -0.058524135343903 0.370135845867528 0.444444444444444
"726" 1843 2 2 -0.551679586563308 -0.0488739978295827 0.450083214602087 0.29029029029029
"727" 1844 5 5 -0.369191919191919 -0.0731168725259081 0.297150936391188 0.303303303303303
"728" 1845 3 3 -0.531986531986532 -0.07162481294483 0.364222130605666 0.222222222222222
"729" 1846 2 2 -0.388888888888889 -0.0845815533937864 0.442838608288894 0.537537537537538
"730" 1847 2 2 -0.125 -0.0753549618975251 0.464643148901018 0.932932932932933
"731" 1848 3 3 -0.230250481695568 -0.0490540495941426 0.365820711045331 0.621621621621622
"732" 1849 2 2 -0.25 -0.0510885657389016 0.451376709781837 0.686686686686687
"733" 1850 5 5 -0.389655172413793 -0.0592287846303992 0.285255981838355 0.262262262262262
"734" 1851 4 4 -0.737068965517241 -0.0563285643188732 0.32135151916358 0.026026026026026
"735" 1852 3 3 -0.649425287356322 -0.0558469852525545 0.371757523208609 0.122122122122122
"736" 1853 2 2 -0.474137931034483 -0.0613429569242033 0.438859379412143 0.381381381381381
"737" 1854 9 9 -0.278539797561537 -0.0568562587984588 0.214693223383 0.299299299299299
"738" 1855 5 5 -0.359523809523809 -0.0575478516308826 0.284291377611815 0.284284284284284
"739" 1856 4 4 -0.366071428571428 -0.0612095275963091 0.31756117938901 0.346346346346346
"740" 1857 3 3 -0.25 -0.0581553380809227 0.368384183867367 0.611611611611612
"741" 1858 2 2 0 -0.0623661382944557 0.446716816562999 0.845845845845846
"742" 1859 4 4 -0.177309782608696 -0.0559917677579289 0.321656871457163 0.718718718718719
"743" 1860 3 3 -0.0625 -0.0613767726279579 0.369508736108038 0.996996996996997
"744" 1861 2 2 0.40625 -0.0673377361226324 0.458077175915007 0.32032032032032
"745" 1862 7 7 0.587774714028398 -0.062905715576049 0.237517236944852 0.00700700700700701
"746" 1863 6 6 0.545112166366465 -0.064530022326661 0.2609701293155 0.018018018018018
"747" 1864 2 2 1 -0.0646620522876193 0.440519150213729 0
"748" 1865 4 4 0.317668249549697 -0.0644640073461818 0.32147821925534 0.244244244244244
"749" 1866 2 2 -0.364663500900606 -0.0766355686166788 0.449320717099111 0.561561561561562
"750" 1867 258 258 -0.0604958399129678 -0.066686669859428 0.0356699554352701 0.844844844844845
"751" 1868 246 246 -0.0682167329921027 -0.0662277130520014 0.0364620146022611 0.948948948948949
"752" 1869 245 245 -0.0657122372826085 -0.0662532078881495 0.0365748966398488 0.986986986986987
"753" 1870 235 235 -0.0628513843238537 -0.066638923795053 0.0378112439106802 0.905905905905906
"754" 1871 62 62 -0.384602604617447 -0.065355724883574 0.0764894825768526 0
"755" 1872 20 20 -0.53666998117448 -0.0663519540822398 0.142153145803644 0
"756" 1873 18 18 -0.5407444235272 -0.0675144194739716 0.150775804220254 0
"757" 1874 17 17 -0.513729389617035 -0.0687222080608156 0.155646458787371 0.002002002002002
"758" 1875 9 9 -0.499239088657853 -0.0658812756380187 0.208097196894084 0.031031031031031
"759" 1876 7 7 -0.524180024614987 -0.0662127779928774 0.237565160990554 0.0540540540540541
"760" 1877 3 3 -0.560294117647059 -0.0728234733398118 0.364450352763945 0.179179179179179
"761" 1878 2 2 -0.540441176470588 -0.0651727116028746 0.452018447109203 0.316316316316316
"762" 1879 4 4 -0.497094454840934 -0.0612547564826766 0.319240912728691 0.17017017017017
"763" 1880 3 3 -0.329459273121245 -0.0685399411909238 0.365759670840489 0.478478478478478
"764" 1881 2 2 -0.130552546045504 -0.0780537223420081 0.456026146453665 0.921921921921922
"765" 1882 2 2 -0.411945812807882 -0.0647210173960134 0.451114658284917 0.484484484484485
"766" 1883 8 8 -0.530030978196116 -0.071918257036462 0.229428228327207 0.044044044044044
"767" 1884 7 7 -0.462892546509847 -0.0701437001131873 0.242431743319122 0.112112112112112
"768" 1885 4 4 -0.17824377457405 -0.0707461739053375 0.309414277636779 0.730730730730731
"769" 1886 3 3 -0.142857142857143 -0.0662385057765041 0.367427754427862 0.845845845845846
"770" 1887 2 2 0.285714285714285 -0.0595049053223185 0.451936135748672 0.477477477477477
"771" 1888 3 3 -0.842424242424242 -0.0693404017236536 0.380387756243325 0.035035035035035
"772" 1889 42 42 -0.312189568161717 -0.0648813300270665 0.0940359829694116 0.013013013013013
"773" 1890 36 36 -0.306813755447929 -0.0663527062149128 0.100869102805223 0.018018018018018
"774" 1891 22 22 -0.332068114904004 -0.0692488410768319 0.135061400785904 0.045045045045045
"775" 1892 12 12 -0.17202056034469 -0.0723467152627134 0.177057987377719 0.577577577577578
"776" 1893 10 10 -0.203299672413628 -0.0702509103912564 0.195821978168658 0.511511511511512
"777" 1894 9 9 -0.159221858237364 -0.0676352310519419 0.205380712771505 0.670670670670671
"778" 1895 7 7 -0.192809055828992 -0.0735032086332154 0.231649361943537 0.634634634634635
"779" 1896 6 6 -0.19590707127169 -0.0719559708588783 0.254955795500884 0.622622622622623
"780" 1897 5 5 -0.21304124143154 -0.0720726580768858 0.285366052441644 0.621621621621622
"781" 1898 3 3 0.0199312642807673 -0.074022804665005 0.364154610206664 0.810810810810811
"782" 1899 2 2 0.00198991967696486 -0.0744930130177897 0.447468557317453 0.833833833833834
"783" 1900 2 2 -0.0416666666666667 -0.0470973095174846 0.466497984939908 0.994994994994995
"784" 1901 2 2 -0.015625 -0.0828257396199983 0.429498167264712 0.896896896896897
"785" 1902 10 10 -0.52412518037518 -0.0655313920537742 0.200897363172944 0.022022022022022
"786" 1903 3 3 -0.380952380952381 -0.0600124879370789 0.373671107091561 0.409409409409409
"787" 1904 2 2 -0.5 -0.0605691383317455 0.4700706312204 0.39039039039039
"788" 1905 7 7 -0.58548495155638 -0.067896636675215 0.234613548452561 0.026026026026026
"789" 1906 5 5 -0.641269841269841 -0.061722095801655 0.294921381961835 0.047047047047047
"790" 1907 4 4 -0.694444444444444 -0.0666469990295455 0.328833434065174 0.049049049049049
"791" 1908 2 2 -0.666666666666667 -0.0822999044648708 0.457911929494181 0.203203203203203
"792" 1909 2 2 -0.722222222222222 -0.0509940935942203 0.459082528357655 0.135135135135135
"793" 1910 2 2 -0.446022727272728 -0.083332988859115 0.447087596366293 0.465465465465465
"794" 1911 14 14 -0.267128333445525 -0.0618016371461827 0.166791699791079 0.233233233233233
"795" 1912 12 12 -0.328017634888073 -0.0649627147363683 0.182066866955692 0.144144144144144
"796" 1913 4 4 0 -0.0634636453360501 0.314318841788469 0.838838838838839
"797" 1914 3 3 0.333333333333333 -0.0602737449049318 0.361518487513292 0.269269269269269
"798" 1915 2 2 1 -0.078244498936716 0.433195188564988 0
"799" 1916 2 2 0.0982074752097635 -0.0428351716050692 0.454962483357923 0.754754754754755
"800" 1917 6 6 -0.344444444444444 -0.056053072899989 0.257582974729548 0.262262262262262
"801" 1918 5 5 -0.300833333333333 -0.0462687813519898 0.281385023272715 0.376376376376376
"802" 1919 4 4 -0.126041666666667 -0.0423213484217897 0.312707740828251 0.818818818818819
"803" 1920 2 2 0.185416666666666 -0.0476625803571426 0.466301285160663 0.644644644644645
"804" 1921 2 2 -0.4375 -0.0369801164864367 0.444176421025504 0.398398398398398
"805" 1922 173 173 0.0524583015617114 -0.0670987985494559 0.0451493533050718 0.00800800800800801
"806" 1923 171 171 0.043325260254441 -0.0673476486664134 0.0456105516446228 0.016016016016016
"807" 1924 98 98 -0.0313936059156328 -0.0667742926768537 0.0642582253115987 0.573573573573574
"808" 1925 94 94 -0.0380372482826132 -0.0669529874059783 0.0653201466597966 0.662662662662663
"809" 1926 7 7 0.107382505658368 -0.0615549013060565 0.238730978746734 0.492492492492492
"810" 1927 2 2 1 -0.040320159916816 0.449203450087113 0
"811" 1928 5 5 -0.249664492078285 -0.0700487978617527 0.282931778052269 0.544544544544545
"812" 1929 2 2 -0.45 -0.0509081957169348 0.456247436176289 0.425425425425425
"813" 1930 3 3 -0.116107486797142 -0.0828091992916312 0.361586410672606 0.915915915915916
"814" 1931 2 2 -0.133620689655172 -0.0811364860112903 0.448630174407961 0.908908908908909
"815" 1932 87 87 -0.049737688254876 -0.0673873161726387 0.068635647133259 0.7997997997998
"816" 1933 86 86 -0.0619439404438862 -0.0675266756626321 0.0687712753687389 0.928928928928929
"817" 1934 85 85 -0.0509079868020495 -0.0676741367808305 0.0693705948779231 0.7997997997998
"818" 1935 82 82 -0.0386991795649763 -0.0676341729903372 0.0700645811558332 0.684684684684685
"819" 1936 72 72 -0.0355837266295369 -0.0672738355956789 0.076088194201659 0.684684684684685
"820" 1937 70 70 -0.0316019184919372 -0.0676036075894095 0.0767899409210976 0.631631631631632
"821" 1938 59 59 -0.036201710846866 -0.0691947055567624 0.0856335008521436 0.692692692692693
"822" 1939 40 40 -0.121313720180004 -0.0706534465202345 0.101746134750514 0.617617617617618
"823" 1940 24 24 -0.142331737218274 -0.0682587062339116 0.130835619142967 0.577577577577578
"824" 1941 23 23 -0.145338737457881 -0.0667920153847559 0.133000733915084 0.560560560560561
"825" 1942 17 17 -0.120216729257897 -0.0616355537015175 0.157227222261052 0.71971971971972
"826" 1943 15 15 -0.195153232413672 -0.0629840942299091 0.167700018579447 0.447447447447447
"827" 1944 12 12 -0.269735191310741 -0.0635218282392313 0.18605301223252 0.269269269269269
"828" 1945 2 2 -0.475 -0.0575782670475016 0.453830783806614 0.399399399399399
"829" 1946 10 10 -0.228682229572889 -0.0647105404775772 0.200256832569864 0.421421421421421
"830" 1947 2 2 -0.324866310160428 -0.0672811810112678 0.451063420400002 0.592592592592593
"831" 1948 3 3 0.103174603174603 -0.0608331581926204 0.373302343647963 0.678678678678679
"832" 1949 2 2 0.441807044410414 -0.0515214997385808 0.473307485966871 0.338338338338338
"833" 1950 6 6 -0.216517760691168 -0.0814019901539312 0.256389870271827 0.601601601601602
"834" 1951 2 2 -0.5 -0.0823809540665301 0.450253317634757 0.363363363363363
"835" 1952 4 4 -0.0747766410367522 -0.0809125081976317 0.319664267843223 0.982982982982983
"836" 1953 3 3 -0.0636826520294669 -0.0799834954841579 0.371032443789837 0.971971971971972
"837" 1954 16 16 -0.0897866946225983 -0.0742455569497189 0.150634235668576 0.904904904904905
"838" 1955 15 15 -0.0966471098326179 -0.0748512437509312 0.156332258033598 0.890890890890891
"839" 1956 13 13 -0.18843897288379 -0.0737058006519346 0.170209809312534 0.522522522522523
"840" 1957 3 3 -0.416666666666667 -0.0778201259535808 0.363140825358601 0.348348348348348
"841" 1958 2 2 -0.625 -0.0794499781101996 0.432925536830256 0.229229229229229
"842" 1959 10 10 -0.119970664748927 -0.0724715030614407 0.197693904094492 0.812812812812813
"843" 1960 2 2 0.5 -0.0822966238944092 0.445487450928867 0.201201201201201
"844" 1961 19 19 0.142981466696582 -0.0661236719494526 0.149134344114663 0.154154154154154
"845" 1962 15 15 0.119474637689884 -0.0631885021129459 0.167278172000334 0.277277277277277
"846" 1963 14 14 0.140203662333238 -0.0623759004285161 0.173131348746925 0.235235235235235
"847" 1964 12 12 0.27659775931215 -0.0626229648855455 0.188518690964468 0.0700700700700701
"848" 1965 11 11 0.301743010158709 -0.0628192052090126 0.195664701705336 0.0610610610610611
"849" 1966 5 5 0.301341719077568 -0.0610966640304891 0.285779554796267 0.214214214214214
"850" 1967 4 4 0.35167714884696 -0.0554509088186071 0.324726387702928 0.211211211211211
"851" 1968 2 2 0.20335429769392 -0.0454879948828652 0.455435563927036 0.596596596596597
"852" 1969 2 2 0.5 -0.0654138227543491 0.453778303957829 0.208208208208208
"853" 1970 6 6 0.302077419392993 -0.0642546561911156 0.2686298396079 0.162162162162162
"854" 1971 3 3 0.0833215054526529 -0.0526002914727968 0.37797394493297 0.715715715715716
"855" 1972 2 2 0.182359307359307 -0.0605893608318078 0.46023819520988 0.615615615615616
"856" 1973 2 2 -0.67816091954023 -0.0608935136863397 0.441970642848654 0.161161161161161
"857" 1974 4 4 0.231132075471698 -0.0771305588363528 0.31225332718713 0.348348348348348
"858" 1975 2 2 0 -0.0688460665685538 0.438282762493554 0.844844844844845
"859" 1976 2 2 0.462264150943396 -0.0854150511041518 0.446795394038425 0.241241241241241
"860" 1977 11 11 -0.00693030495186483 -0.0590695366736078 0.188583252606405 0.791791791791792
"861" 1978 4 4 0.048411540900444 -0.0688703716898563 0.313759295688646 0.710710710710711
"862" 1979 3 3 -0.102117945466075 -0.0753575806946491 0.368506909451321 0.944944944944945
"863" 1980 2 2 -0.0626506024096385 -0.075651871561021 0.4579516421517 0.982982982982983
"864" 1981 7 7 -0.0385542168674699 -0.0534690595214658 0.24186877569091 0.951951951951952
"865" 1982 6 6 -0.05 -0.054476605546964 0.264536108011838 0.991991991991992
"866" 1983 3 3 0 -0.0649529114959682 0.361175463623783 0.850850850850851
"867" 1984 2 2 0 -0.0611031754989311 0.444209664989764 0.871871871871872
"868" 1985 3 3 -0.1 -0.0440002995979598 0.380399382736531 0.876876876876877
"869" 1986 2 2 0 -0.0616474372264941 0.446265921292366 0.851851851851852
"870" 1987 2 2 -0.174947011445528 -0.0557318158151079 0.455418567839577 0.771771771771772
"871" 1988 10 10 -0.0611304407001397 -0.0702286022318768 0.201786073090988 0.966966966966967
"872" 1989 6 6 -0.494114644274669 -0.0705288909505151 0.260307000267461 0.0970970970970971
"873" 1990 5 5 -0.592937573129603 -0.069793937525321 0.287645862413199 0.0810810810810811
"874" 1991 4 4 -0.491171966412004 -0.0654533721964366 0.319187515374977 0.183183183183183
"875" 1992 3 3 -0.678842315369261 -0.0658242532163605 0.369981662604412 0.103103103103103
"876" 1993 2 2 -0.518263473053892 -0.0544449598701859 0.463347011687447 0.329329329329329
"877" 1994 4 4 0.588345864661654 -0.0697781691539192 0.315453265500855 0.04004004004004
"878" 1995 3 3 0.736842105263158 -0.0734183663344079 0.373077836243298 0.028028028028028
"879" 1996 2 2 0.605263157894737 -0.0754908651767781 0.45415861251759 0.119119119119119
"880" 1997 3 3 -0.384615384615385 -0.0687664803876483 0.372695208225825 0.427427427427427
"881" 1998 2 2 -0.576923076923077 -0.0766481459948501 0.442387652332214 0.278278278278278
"882" 1999 73 73 0.143632779222485 -0.0681173594469181 0.0705216769366233 0.003003003003003
"883" 2000 58 58 0.20407369751111 -0.0685859709928428 0.0791239381173946 0
"884" 2001 57 57 0.1901100781692 -0.0681135218097794 0.0798412409307816 0.002002002002002
"885" 2002 54 54 0.216135914642765 -0.0680803616475665 0.0822273233641614 0
"886" 2003 35 35 0.31343493710882 -0.0700102071503627 0.101947588245432 0
"887" 2004 26 26 0.372876374197884 -0.0717353840165813 0.121387630703663 0.001001001001001
"888" 2005 23 23 0.355087302233357 -0.0700877306239052 0.126887232896332 0.003003003003003
"889" 2006 14 14 0.30782960483271 -0.067678882632323 0.164452633353968 0.024024024024024
"890" 2007 13 13 0.340055813751466 -0.0648148753642155 0.173911070110502 0.022022022022022
"891" 2008 8 8 0.292859848484848 -0.0571173052450897 0.2191176219496 0.105105105105105
"892" 2009 7 7 0.477554112554112 -0.0509258116978232 0.239122057811553 0.021021021021021
"893" 2010 5 5 0.670909090909091 -0.055647426696282 0.285280536140498 0.004004004004004
"894" 2011 4 4 0.588636363636364 -0.0479413040400212 0.318091792196976 0.037037037037037
"895" 2012 3 3 0.484848484848485 -0.040276259403202 0.364076882806032 0.151151151151151
"896" 2013 2 2 0.454545454545455 -0.0430513119773351 0.446268763406531 0.276276276276276
"897" 2014 2 2 -0.0058333333333335 -0.0391217742016764 0.43549689475835 0.940940940940941
"898" 2015 5 5 0.415569358178054 -0.0771309875548168 0.287743594113162 0.0900900900900901
"899" 2016 4 4 0.466666666666667 -0.0760876778240756 0.316960472372909 0.0870870870870871
"900" 2017 3 3 0.288888888888889 -0.069415392842619 0.372238999516896 0.358358358358358
"901" 2018 2 2 0.266666666666667 -0.0653809480608909 0.451365810771377 0.506506506506507
"902" 2019 9 9 0.428599275967697 -0.0738348274996998 0.2056413792226 0.012012012012012
"903" 2020 8 8 0.503007518796993 -0.0744187963732101 0.221654817934267 0.005005005005005
"904" 2021 6 6 0.606349206349206 -0.0739946752074143 0.261062423456216 0.00700700700700701
"905" 2022 5 5 0.594285714285714 -0.0786298610289525 0.280890786998762 0.013013013013013
"906" 2023 4 4 0.492857142857143 -0.0724138032866994 0.316553645921216 0.0750750750750751
"907" 2024 3 3 0.657142857142857 -0.0667427764592696 0.373013100364135 0.049049049049049
"908" 2025 2 2 0.485714285714286 -0.0676643695367153 0.442096661702058 0.225225225225225
"909" 2026 2 2 0.192982456140351 -0.0756911598705975 0.46571214689828 0.605605605605606
"910" 2027 3 3 0.509259259259259 -0.0843673933604317 0.373029101696383 0.119119119119119
"911" 2028 2 2 0.416666666666667 -0.0836976146571973 0.458026960204073 0.302302302302302
"912" 2029 9 9 0.141715229962633 -0.0650263628701753 0.21094251873398 0.345345345345345
"913" 2030 8 8 0.159429633707962 -0.0624069115255674 0.225889965755222 0.347347347347347
"914" 2031 2 2 0.313846153846154 -0.0714743779919808 0.440980509735853 0.43043043043043
"915" 2032 6 6 0.107957460328565 -0.0593844227034296 0.26335139589853 0.541541541541542
"916" 2033 3 3 0.152809147374365 -0.0644509492756188 0.364086102223108 0.578578578578579
"917" 2034 2 2 0.155844155844156 -0.0578437116024848 0.430050066692309 0.623623623623624
"918" 2035 3 3 0.0631057732827643 -0.0543178961312404 0.374565201033041 0.77977977977978
"919" 2036 2 2 0.023230088495575 -0.0602214915173894 0.458037075623446 0.820820820820821
"920" 2037 3 3 -0.278354978354978 -0.0687104047296109 0.377592922208058 0.591591591591592
"921" 2038 2 2 -0.235714285714286 -0.0815081772345104 0.45959124941155 0.750750750750751
"922" 2039 15 15 -0.0900721048268641 -0.066305394802676 0.164221268207489 0.884884884884885
